name,position,mlb_team,league_id,fantasy_team_id,status_mlb,status_milb,status_40_man,status_il,il_length,il_date,il_return,option_years_used,dfa_only,rule_5_eligibility_year,has_been_on_40_man,fa_status,contract_2026,contract_2027,contract_2028,contract_2029,contract_2030,contract_2031,contract_2032,contract_2033,contract_2034,contract_2035,contract_2036,contract_2037,contract_2038,contract_2039
Eriq Swan,SP,LAD,AAA,JAC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jose Urbina,SP,TB,AAA,JAC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Luis Carias,SP,LAD,AAA,JAC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jaxon Wiggins,SP,CHC,AAA,JAC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jacob Zibin,SP,CLE,AAA,JAC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Joel Diaz,RP,NYM,AAA,JAC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Christian Little,RP,SEA,AAA,JAC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jake Faherty,RP,MIA,AAA,JAC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
David Hagaman,RP,TEX,AAA,JAC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Ryan Lambert,RP,NYM,AAA,JAC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Keyner Martinez,RP,SF,AAA,JAC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Eric Reyzelman,RP,NYY,AAA,JAC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Griffin Herring,RP,NYY,AAA,JAC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
L.P. Langevin,RP,KC,AAA,JAC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Hunter Cranton,RP,SEA,AAA,JAC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Josh Hartle,RP,CLE,AAA,JAC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Will Dion,RP,CLE,AAA,JAC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Royber Salinas,RP,OAK,AAA,JAC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Levi Wells,RP,BAL,AAA,JAC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
