"ID","Player","Team","Position","RkOv","Status","Age","Opponent","FPts","FP/G","%D","ADP","Ros","+/-"
"*0351m*","Miguel Castro","(N/A)","RP","1105","FA","31","","43.5","0.85","0","-","1%","0%"
"*041m9*","Dane Dunning","ATL","RP","1113","FA","31","","42.5","10.62","0","-","6%","0%"
"*041t8*","Andrew Knizner","SEA","C","1116","FA","30","","42","1.83","0","-","2%","0%"
"*0514i*","Andrew Saalfrank","ARI","RP","1118","FA","28","","42","1.27","21","478.4","21%","0%"
"*02bx6*","Derek Law","(N/A)","SP,RP","1120","FA","35","","41.5","1.43","0","-","7%","0%"
"*05uk1*","Elvis Peguero","(N/A)","RP","1122","FA","28","","41","1","0","-","4%","0%"
"*03110*","Tim Anderson","(N/A)","2B","1127","FA","32","","40","1.18","0","-","3%","0%"
"*041qk*","Garrett Hampson","STL","OF,UT","1132","FA","31","","40","1.54","0","-","3%","0%"
"*0311r*","Sam Moll","CIN","RP","1134","FA","33","","40","1.14","0","-","5%","0%"
"*02n2x*","Paul Sewald","(N/A)","RP","1139","FA","35","","39.5","1.1","6","474.7","11%","0%"
"*03qkx*","Ryan Burr","(N/A)","RP","1142","FA","31","","39","1.7","0","-","2%","0%"
"*03nrk*","Oscar Gonzalez","(N/A)","OF","1144","FA","27","","39","2.05","0","-","3%","0%"
"*05156*","Bryan Hoeing","SD","RP","1146","FA","29","","38.5","3.21","0","-","7%","0%"
"*01scl*","Craig Kimbrel","(N/A)","RP","1148","FA","37","","38.5","1.24","0","-","6%","0%"
"*03yui*","Alex Lange","KC","RP","1149","FA","30","","38.5","1.33","5","468.2","11%","0%"
"*04o10*","Joel Peguero","SF","RP","1151","FA","28","NYY Wed 5:05PM","38.5","1.43","6","472.4","8%","0%"
"*02n67*","Carson Fulmer","(N/A)","RP","1158","FA","32","","37.5","1.97","0","-","1%","0%"
"*041rn*","Joey Lucchesi","(N/A)","RP","1161","FA","32","","37.5","0.82","0","-","4%","0%"
"*04pmk*","Michael Grove","(N/A)","RP","1169","FA","29","","37","1.68","0","-","6%","0%"
"*03qk3*","Luke Williams","(N/A)","SS","1174","FA","29","","37","2.06","0","-","1%","0%"
"*03dec*","Dan Altavilla","MIN","RP","1175","FA","33","","36.5","1.11","0","-","2%","0%"
"*05t6u*","Beau Brieske","DET","RP","1177","FA","27","","36.5","1.52","0","-","7%","0%"
"*02brf*","Jorge Lopez","(N/A)","RP","1179","FA","32","","36.5","1.07","0","-","3%","0%"
"*0406v*","Esteury Ruiz","LAD","OF","1183","FA","26","","36.5","2.28","5","471.8","14%","0%"
"*04q7i*","Colin Selby","BAL","RP","1184","FA","28","","36.5","1.4","0","-","5%","0%"
"*03qlh*","Brandon Waddell","NYM","RP","1185","FA","31","","36.5","2.61","0","-","5%","0%"
"*04esc*","Keaton Winn","SF","RP","1195","FA","27","NYY Wed 5:05PM","36","1.89","2","462.5","10%","0%"
"*03qld*","Jose Espada","BAL","RP","1196","FA","28","","35.5","3.94","0","-","1%","0%"
"*04pvp*","Michael Helman","TEX","OF","1197","FA","29","","35.5","2.22","3","467.2","8%","0%"
"*02t8m*","Tom Murphy","(N/A)","C","1198","FA","34","","35.5","2.37","2","461.8","2%","0%"
"*0310m*","Rob Zastryzny","MIL","RP","1200","FA","33","","35.5","1.08","0","-","3%","0%"
"*04pta*","Joey Gerber","NYM","RP","1204","FA","28","","35","2.5","0","-","4%","0%"
"*06rtt*","Juan Burgos","ARI","RP","1214","FA","26","","34.5","1.15","0","-","3%","0%"
"*03zbj*","Brusdar Graterol","LAD","RP","1217","FA","27","","34.5","1.19","3","462.7","17%","0%"
"*04ei5*","Nick Maton","(N/A)","UT","1219","FA","28","","34.5","1.92","0","-","3%","0%"
"*051hq*","Taylor Rashi","(N/A)","RP","1227","FA","29","","34","1.62","0","-","1%","0%"
"*03qm8*","JT Brubaker","SF","RP","1233","FA","32","NYY Wed 5:05PM","33.5","1.4","0","-","6%","0%"
"*060fw*","Rafael Lantigua","PHI","2B,3B","1234","FA","27","","33.5","2.23","0","-","3%","0%"
"*03yr2*","Yohel Pozo","STL","C","1237","FA","28","","33.5","2.09","3","468.5","6%","0%"
"*04sxl*","Nick Anderson","ATH","RP","1241","FA","35","","33","1.22","0","-","3%","0%"
"*051cl*","Joey Estes","ATH","SP","1245","FA","24","","33","8.25","0","-","12%","0%"
"*04q54*","Justin Hagenman","NYM","RP","1247","FA","29","","33","2.54","0","-","5%","0%"
"*041ql*","Thomas Hatch","(N/A)","RP","1248","FA","31","","33","1.94","0","-","3%","0%"
"*04j1w*","Reiver Sanmartin","SF","RP","1251","FA","29","NYY Wed 5:05PM","33","1.06","0","-","2%","0%"
"*04eoy*","Hunter Stratton","ATL","RP","1252","FA","29","","33","1.5","0","-","3%","0%"
"*02nho*","T.J. McFarland","ATH","RP","1255","FA","36","","32.5","0.9","0","-","3%","0%"
"*03qx9*","Tayler Saucedo","SEA","RP","1257","FA","32","","32.5","0.88","0","-","2%","0%"
"*02mw7*","Lucas Sims","PHI","RP","1261","FA","31","","32","0.84","0","-","5%","0%"
"*03qkc*","Drew Smith","(N/A)","RP","1262","FA","32","","32","1.33","0","-","3%","0%"
"*06tl5*","Alex Carrillo","NYM","RP","1263","FA","28","","31.5","1.85","0","-","1%","0%"
"*04aec*","Alex Faedo","(N/A)","RP","1265","FA","30","","31.5","2.1","0","-","7%","0%"
"*04avf*","Elvin Rodriguez","ARI","RP","1267","FA","27","","31.5","7.88","0","-","2%","0%"
"*03dbu*","Sam Hentges","SF","RP","1270","FA","29","NYY Wed 5:05PM","31","1.03","0","-","6%","0%"
"*04y9g*","Will Robertson","BAL","OF","1273","FA","27","","31","1.94","0","-","4%","0%"
"*05rlb*","Eduardo Salazar","WSH","RP","1274","FA","27","","31","0.94","0","-","3%","0%"
"*051br*","Brett Wisely","ATL","2B","1276","FA","26","","31","1.94","0","-","5%","0%"
"*05132*","Ryan Kreidler","MIN","OF","1281","FA","28","","30.5","1.91","0","-","5%","0%"
"*05ybh*","Garrett Acton","COL","RP","1287","FA","27","","30","0.94","0","-","2%","0%"
"*041sd*","Daniel Johnson","BAL","OF","1288","FA","30","","30","2","0","-","4%","0%"
"*057p2*","Michel Otanez","TEX","RP","1289","FA","28","","30","1.15","0","-","6%","0%"
"*04et8*","Daniel Robert","(N/A)","RP","1293","FA","31","","30","1.36","0","-","1%","0%"
"*05jrw*","Bob Seymour","(N/A)","1B","1294","FA","27","","30","2","0","-","3%","0%"
"*01ses*","Hunter Strickland","(N/A)","RP","1295","FA","37","","30","0.94","0","-","3%","0%"
"*05uo0*","Ryan Fitzgerald","MIN","2B,SS","1297","FA","31","","29.5","1.84","0","-","4%","0%"
"*04eoj*","Jared Young","NYM","UT","1302","FA","30","","29.5","2.27","0","-","5%","0%"
"*02bsw*","Mike Clevinger","CHW","RP","1303","FA","35","","29","0.6","0","-","6%","0%"
"*04ei8*","Sean Guenther","(N/A)","RP","1304","FA","29","","29","1.93","0","-","2%","0%"
"*02btq*","Scott McGough","(N/A)","RP","1310","FA","36","","29","1.16","0","-","1%","0%"
"*0310a*","Reese McGuire","(N/A)","C","1311","FA","30","","29","1.93","0","-","3%","0%"
"*031dd*","Tim Mayza","(N/A)","RP","1315","FA","33","","28.5","0.89","0","-","4%","0%"
"*041rp*","Easton McGee","MIL","RP","1321","FA","27","","28","2.15","0","-","3%","0%"
"*04yd8*","Jhonny Pereda","MIN","C","1325","FA","29","","27.5","1.72","0","-","5%","0%"
"*01tt9*","Anthony Rendon","LAA","3B","1326","FA","35","","27.5","1.72","0","-","3%","0%"
"*04qri*","Braden Shewmake","NYY","SS","1327","FA","28","@SF Wed 5:05PM","27.5","1.72","0","-","5%","0%"
"*03pol*","Jake Woodford","TB","RP","1329","FA","29","","27.5","1.38","0","-","3%","0%"
"*031c2*","Kendall Graveman","(N/A)","RP","1331","FA","35","","27","0.77","0","-","3%","0%"
"*064nv*","Alex Hoppe","SEA","RP","1332","FA","27","","27","0","0","-","2%","0%"
"*041m8*","Carter Kieboom","(N/A)","1B","1333","FA","28","","27","1.8","0","-","4%","0%"
"*03p9d*","Dillon Tate","TOR","RP","1335","FA","31","","27","1.08","0","-","2%","0%"
"*01ub8*","Liam Hendriks","(N/A)","RP","1338","FA","36","","26.5","0.91","0","-","8%","0%"
"*06lqo*","Chris Roycroft","STL","RP","1339","FA","28","","26.5","1.1","0","-","1%","0%"
"*04prz*","Austin Warren","NYM","RP","1341","FA","29","","26.5","1.77","0","-","4%","0%"
"*04mkt*","Dairon Blanco","KC","OF","1342","FA","32","","26","2.6","0","-","8%","0%"
"*03pj6*","Richie Martin","(N/A)","3B,SS","1343","FA","31","","26","1.62","0","-","0%","0%"
"*04eny*","Kyle Nelson","ARI","RP","1344","FA","29","","26","0.79","0","-","3%","0%"
"*05xz4*","Michael Petersen","MIA","RP","1345","FA","31","","26","1.44","0","-","1%","0%"
"*060y1*","Sam Benschoter","CIN","SP,RP","1347","FA","27","","25.5","0.8","0","-","0%","0%"
"*02hi5*","Scott Alexander","(N/A)","RP","1361","FA","36","","24.5","0.72","0","-","1%","0%"
"*05k3i*","Justin Bruihl","(N/A)","RP","1362","FA","28","","24.5","1.07","0","-","2%","0%"
"*04ppn*","Connor Kaiser","(N/A)","2B","1368","FA","29","","24","1.5","0","-","2%","0%"
"*04ehx*","Mason McCoy","SD","SS","1369","FA","30","","24","1.5","0","-","1%","0%"
"*066b2*","Drew Sommers","DET","RP","1372","FA","25","","24","1.04","0","-","1%","0%"
"*05ocn*","Zach Brzykcy","MIA","RP","1373","FA","26","","23.5","0.67","0","-","5%","0%"
"*041w0*","Richard Lovelady","NYM","RP","1377","FA","30","","23.5","1.07","0","-","3%","0%"
"*031bn*","Brian Navarreto","(N/A)","C","1378","FA","30","","23","1.53","0","-","0%","0%"
"*04otv*","Alan Rangel","PHI","RP","1379","FA","28","","23","2.56","0","-","3%","0%"
"*066cn*","Wade Meckler","SF","OF","1382","FA","25","NYY Wed 5:05PM","22.5","1.41","0","-","9%","0%"
"*0514r*","Maverick Handley","BAL","C","1385","FA","27","","22","1.38","0","-","4%","0%"
"*06ofp*","Dugan Darnell","(N/A)","RP","1392","FA","28","","21","1.4","0","-","1%","0%"
"*041w5*","Jason Delay","ATL","C","1398","FA","30","","20.5","1.21","0","-","3%","0%"
"*0513z*","Jack Little","DET","RP","1400","FA","27","","20.5","1.37","0","-","1%","0%"
"*02n1i*","Tomas Nido","DET","C","1403","FA","31","","20.5","1.21","0","-","3%","0%"
"*05jrv*","Will Klein","LAD","RP","1404","FA","26","","20","1.18","5","462.6","15%","0%"
"*04ywp*","Enoli Paredes","BAL","RP","1405","FA","30","","20","1.43","0","-","3%","0%"
"*04q63*","Hayden Senger","NYM","C","1406","FA","28","","20","1.25","0","-","3%","0%"
"*04pxq*","Gus Varland","ARI","RP","1408","FA","29","","19.5","1.03","0","-","3%","0%"
"*04ehi*","Tyler Zuber","(N/A)","RP","1410","FA","30","","19.5","1.08","0","-","2%","0%"
"*04eru*","Jake Cousins","(N/A)","RP","1419","FA","31","","18","1.8","0","-","3%","0%"
"*065ns*","Troy Taylor","SEA","RP","1422","FA","24","","18","0.9","0","-","7%","0%"
"*03quj*","Anthony Misiewicz","(N/A)","RP","1427","FA","31","","17.5","0.92","0","-","1%","0%"
"*0310j*","Matt Krook","ATH","RP","1433","FA","31","","17","1","0","-","3%","0%"
"*0506h*","Randy Dobnak","SEA","RP","1437","FA","30","","16.5","2.36","0","-","1%","0%"
"*0664r*","Michael Darrell-Hicks","PIT","RP","1442","FA","28","","16","1.07","0","-","1%","0%"
"*0512a*","Tommy Henry","(N/A)","RP","1444","FA","28","","15.5","7.75","0","-","5%","0%"
"*0514j*","Gavin Hollowell","CHC","RP","1445","FA","28","","15.5","1.19","0","-","4%","0%"
"*051bb*","Austin Pope","(N/A)","RP","1447","FA","27","","15.5","1.72","0","-","1%","0%"
"*05jp2*","Jared Shuster","STL","RP","1450","FA","27","","15","1.15","0","-","6%","0%"
"*05rij*","Luca Tresh","KC","C","1452","FA","25","","14.5","1.81","0","-","3%","0%"
"*06ak0*","Blas Castano","SEA","RP","1453","FA","27","","14","2.33","0","-","2%","0%"
"*04ana*","Julian Fernandez","WSH","RP","1454","FA","30","","14","1.08","0","-","0%","0%"
"*0310d*","Billy McKinney","(N/A)","OF","1455","FA","31","","14","2","0","-","0%","0%"
"*03125*","Dom Nunez","CLE","C","1456","FA","30","","14","1.56","0","-","2%","0%"
"*04zv4*","Robinson Pina","(N/A)","RP","1460","FA","27","","13.5","0.96","0","-","3%","0%"
"*04efo*","Nick Raquet","STL","RP","1461","FA","30","","13.5","1.04","0","-","1%","0%"
"*025iy*","Jorge Alfaro","(N/A)","C","1464","FA","32","","12.5","1.79","0","-","1%","0%"
"*02c6c*","Aramis Garcia","ARI","C","1468","FA","32","","12","1.5","0","-","1%","0%"
"*05yhw*","Jack Winkler","MIA","2B","1471","FA","27","","12","1.71","0","-","2%","0%"
"*05180*","C.J. Stubbs","WSH","C","1474","FA","29","","11.5","1.44","0","-","1%","0%"
"*04aod*","Sebastian Rivero","(N/A)","C","1477","FA","27","","11","1.57","0","-","2%","0%"
"*04eqd*","Cam Sanders","PIT","RP","1478","FA","29","","11","0.85","0","-","3%","0%"
"*0429r*","Max Kranick","(N/A)","RP","1479","FA","28","","10.5","1.75","0","-","7%","0%"
"*04ei1*","Lucas Gilbreath","COL","RP","1481","FA","29","","10","0.43","0","-","2%","0%"
"*02jtq*","Sandy Leon","(N/A)","C","1482","FA","36","","10","1.43","0","-","0%","0%"
"*04244*","Chuckie Robinson","ATL","C","1484","FA","31","","8","1.14","0","-","2%","0%"
"*01fcp*","Casey Kelly","ARI","RP","1486","FA","36","","3.5","0.44","0","-","1%","0%"
"*064nr*","Andelzon Abad","(N/A)","RP","1487","FA","21","","0","0","2","461.2","3%","0%"
"*05r6h*","Dailoui Abad","(N/A)","RP","1488","FA","0","","0","0","0","-","1%","0%"
"*01viz*","Fernando Abad","(N/A)","RP","1489","FA","40","","0","0","0","-","0%","0%"
"*04ef6*","Cory Abbott","TEX","SP","1490","FA","30","","0","0","0","-","2%","0%"
"*06cme*","Ben Abeldt","TEX","RP","1492","FA","22","","0","0","0","-","2%","0%"
"*06kk9*","Jay Abernathy","(N/A)","2B","1493","FA","20","","0","0","0","-","1%","0%"
"*06r0a*","Blane Abeyta","ATL","RP","1494","FA","27","","0","0","0","-","1%","0%"
"*03xy4*","Albert Abreu","(N/A)","RP","1496","FA","30","","0","0","0","-","1%","0%"
"*070ks*","Angel Abreu","CLE","OF","1497","FA","17","","0","0","0","-","1%","0%"
"*06rqy*","Cristobal Abreu","ATL","RP","1499","FA","19","","0","0","0","-","1%","0%"
"*06rhh*","Jesus Abreu","MIA","C","1500","FA","20","","0","0","0","-","0%","0%"
"*02i2e*","Jose Abreu","(N/A)","1B","1501","FA","38","","0","0","0","-","0%","0%"
"*06rw6*","Ranciel Abreu","NYY","SP","1502","FA","18","@SF Wed 5:05PM","0","0","0","-","0%","0%"
"*067y5*","Wandy Abreu","(N/A)","RP","1503","FA","23","","0","0","0","-","1%","0%"
"*06ifk*","Jhorvic Abreus","CLE","2B","1504","FA","20","","0","0","0","-","1%","0%"
"*06z51*","Moises Acacio","LAD","2B","1505","FA","17","","0","0","0","-","1%","0%"
"*066m4*","Andy Acevedo","WSH","OF","1506","FA","20","","0","0","0","-","3%","0%"
"*06rlp*","Eduardo Acevedo","(N/A)","OF","1507","FA","20","","0","0","0","-","0%","0%"
"*06qzl*","Javier Acevedo","PIT","C,1B","1508","FA","18","","0","0","0","-","1%","0%"
"*072hg*","Jose Luis Acevedo","(N/A)","SS","1509","FA","17","","0","0","0","-","0%","0%"
"*064vq*","Josmar Acevedo","SD","SP","1510","FA","22","","0","0","0","-","1%","0%"
"*06qsv*","Cohen Achen","BAL","SP,RP","1512","FA","24","","0","0","0","-","1%","0%"
"*051hu*","Dane Acker","TEX","RP","1514","FA","26","","0","0","0","-","3%","0%"
"*04nr0*","Aldry Acosta","(N/A)","RP","1517","FA","26","","0","0","0","-","0%","0%"
"*06uj5*","Angel Acosta","KC","2B","1518","FA","22","","0","0","0","-","0%","0%"
"*06xv5*","Cesar Acosta","NYM","C","1519","FA","17","","0","0","0","-","1%","0%"
"*070dm*","Cesar Acosta","NYY","SP","1520","FA","19","@SF Wed 5:05PM","0","0","0","-","0%","0%"
"*058ls*","Jose Acosta","(N/A)","2B","1523","FA","25","","0","0","0","-","1%","0%"
"*06rwq*","Yeison Acosta","BAL","C","1526","FA","18","","0","0","0","-","0%","0%"
"*04mm0*","Francisco Acuna","SD","SS","1528","FA","25","","0","0","0","-","2%","0%"
"*03mgf*","Jose Adames","(N/A)","RP","1532","FA","32","","0","0","0","-","0%","0%"
"*065jb*","Joe Adametz","DET","RP","1533","FA","26","","0","0","0","-","0%","0%"
"*066jy*","Mark Adamiak","ATH","RP","1534","FA","25","","0","0","0","-","1%","0%"
"*02yxi*","Austin Adams","(N/A)","RP","1535","FA","34","","0","0","0","-","2%","0%"
"*03qle*","Chance Adams","(N/A)","RP","1537","FA","31","","0","0","0","-","0%","0%"
"*06tlh*","Cooper Adams","BOS","RP","1538","FA","25","","0","0","0","-","1%","0%"
"*06af9*","Gavin Adams","PIT","RP","1539","FA","22","","0","0","0","-","1%","0%"
"*06dql*","Zane Adams","(N/A)","SP","1543","FA","21","","0","0","0","-","0%","0%"
"*0516e*","Ty Adcock","SD","RP","1545","FA","28","","0","0","0","-","4%","0%"
"*06ht8*","Zac Addkison","(N/A)","SP","1547","FA","23","","0","0","0","-","0%","0%"
"*06hu2*","Chase Adkison","STL","C","1548","FA","25","","0","0","0","-","0%","0%"
"*06483*","Eric Adler","CHW","RP","1549","FA","25","","0","0","0","-","3%","0%"
"*04pwa*","Ross Adolph","(N/A)","OF","1550","FA","29","","0","0","0","-","1%","0%"
"*04ywo*","Joan Adon","WSH","SP","1551","FA","27","","0","0","0","-","2%","0%"
"*04ahv*","Melvin Adon","(N/A)","RP","1552","FA","31","","0","0","0","-","1%","0%"
"*06r7b*","Jarren Advincula","(N/A)","2B","1553","FA","20","","0","0","0","-","0%","0%"
"*06z9x*","Brady Afthim","CIN","RP","1555","FA","23","","0","0","0","-","0%","0%"
"*05rhq*","Gabriel Agostini","WSH","RP","1558","FA","21","","0","0","0","-","1%","0%"
"*06qzm*","Erlin Aguero","(N/A)","SP","1560","FA","21","","0","0","0","-","0%","0%"
"*04mkq*","Carlos Aguiar","(N/A)","OF","1561","FA","24","","0","0","0","-","1%","0%"
"*064oa*","Roinny Aguiar","PIT","2B","1562","FA","21","","0","0","0","-","1%","0%"
"*06hwa*","Luis Aguilar","HOU","SP,RP","1563","FA","21","","0","0","0","-","0%","0%"
"*066b0*","Tayler Aguilar","(N/A)","OF","1565","FA","25","","0","0","0","-","0%","0%"
"*06qyb*","Dony Aguilera","CIN","SP","1566","FA","19","","0","0","0","-","0%","0%"
"*05ud8*","Gabriel Aguilera","(N/A)","SP","1567","FA","25","","0","0","0","-","1%","0%"
"*06qzu*","Luis Aguilera","DET","SS","1568","FA","18","","0","0","0","-","0%","0%"
"*05y7j*","Robby Ahlstrom","TEX","RP","1569","FA","26","","0","0","0","-","1%","0%"
"*06uv7*","Hyun Min Ahn","(N/A)","OF","1570","FA","22","","0","0","0","-","1%","0%"
"*06r7x*","Allen Ajoti","LAD","C","1573","FA","20","","0","0","0","-","0%","0%"
"*06igz*","Yuto Akihiro","(N/A)","1B","1574","FA","23","","0","0","0","-","0%","0%"
"*0665o*","Max Alba","DET","SP","1576","FA","26","","0","0","0","-","0%","0%"
"*06zal*","Hunter Alberini","KC","RP","1577","FA","24","","0","0","0","-","0%","0%"
"*06mef*","Albert Alberto","(N/A)","OF","1578","FA","19","","0","0","0","-","0%","0%"
"*06hez*","Lou Albrecht","PHI","C","1581","FA","24","","0","0","0","-","0%","0%"
"*05tb4*","Luke Albright","ARI","RP","1582","FA","26","","0","0","0","-","3%","0%"
"*06ooc*","Dash Albus","KC","RP","1584","FA","23","","0","0","0","-","0%","0%"
"*06l0s*","Damian Alcala","TB","RP","1585","FA","20","","0","0","0","-","0%","0%"
"*06rip*","Henniel Alcala","CHC","C","1586","FA","19","","0","0","0","-","0%","0%"
"*06ukl*","Marcelo Alcala","CHW","OF","1587","FA","19","","0","0","0","-","1%","0%"
"*0642a*","Moises Alcala","ARI","C","1588","FA","22","","0","0","0","-","0%","0%"
"*060oe*","Eliander Alcalde","TOR","RP","1589","FA","22","","0","0","0","-","1%","0%"
"*0554y*","Adrian Alcantara","(N/A)","SP","1590","FA","26","","0","0","0","-","0%","0%"
"*06uvu*","Derik Alcantara","CHC","OF","1592","FA","20","","0","0","0","-","1%","0%"
"*06u6m*","Eudry Alcantara","CLE","RP","1593","FA","20","","0","0","0","-","0%","0%"
"*06yr8*","Fabian Alcantara","SD","OF","1594","FA","20","","0","0","0","-","1%","0%"
"*06s46*","Henry Alcantara","SEA","RP","1595","FA","18","","0","0","0","-","0%","0%"
"*05uoo*","Ismael Alcantara","(N/A)","OF","1596","FA","27","","0","0","0","-","0%","0%"
"*06r3a*","Jhon Alcantara","BOS","SP","1597","FA","20","","0","0","0","-","1%","0%"
"*06ak2*","Kelvin Alcantara","SEA","OF","1598","FA","20","","0","0","0","-","3%","0%"
"*060fv*","Raul Alcantara","MIL","RP","1600","FA","24","","0","0","0","-","1%","0%"
"*02yh9*","Sergio Alcantara","ARI","3B,SS","1601","FA","29","","0","0","0","-","1%","0%"
"*06uqg*","Stanly Alcantara","NYY","RP","1602","FA","21","@SF Wed 5:05PM","0","0","0","-","0%","0%"
"*05r6k*","Austin Aldeano","(N/A)","SP","1603","FA","0","","0","0","0","-","1%","0%"
"*05geb*","Pablo Aldonis","WSH","RP","1604","FA","23","","0","0","0","-","2%","0%"
"*051b7*","Carter Aldrete","(N/A)","2B","1605","FA","28","","0","0","0","-","0%","0%"
"*05aof*","Delvis Alegre","(N/A)","SP","1607","FA","24","","0","0","0","-","0%","0%"
"*06o13*","Frailin Alejo","CHC","RP","1609","FA","19","","0","0","0","-","0%","0%"
"*06bn4*","Eliesbert Alejos","ARI","3B","1610","FA","19","","0","0","0","-","1%","0%"
"*062zk*","Yoanis Aleksandrov","(N/A)","C","1611","FA","21","","0","0","0","-","0%","0%"
"*06qov*","Bryce Alewine","DET","RP","1612","FA","21","","0","0","0","-","0%","0%"
"*04q23*","CJ Alexander","LAD","1B,3B","1613","FA","29","","0","0","0","-","3%","0%"
"*0429o*","A.J. Alexy","(N/A)","SP","1615","FA","27","","0","0","0","-","1%","0%"
"*06s3r*","Jervis Alfaro","CLE","SP","1616","FA","22","","0","0","0","-","0%","0%"
"*04epe*","Pedro Alfonseca","CLE","RP","1617","FA","28","","0","0","0","-","0%","0%"
"*05ynk*","Michael Alfonso","(N/A)","SS","1618","FA","22","","0","0","0","-","0%","0%"
"*06r5i*","Dayquer Alfonzo","SD","1B","1619","FA","18","","0","0","0","-","1%","0%"
"*04ug3*","Eliezer Alfonzo","LAD","C","1620","FA","26","","0","0","0","-","1%","0%"
"*02my8*","Anthony Alford","(N/A)","OF","1623","FA","31","","0","0","0","-","0%","0%"
"*06rpa*","Peyton Alford","SEA","RP","1624","FA","28","","0","0","0","-","0%","0%"
"*06yzk*","Slate Alford","LAA","UT","1625","FA","23","","0","0","0","-","2%","0%"
"*04q67*","Cam Alldred","(N/A)","SP","1628","FA","29","","0","0","0","-","0%","0%"
"*03qkr*","Austin Allen","(N/A)","C","1629","FA","31","","0","0","0","-","0%","0%"
"*05y4h*","Brady Allen","(N/A)","OF","1630","FA","26","","0","0","0","-","2%","0%"
"*03dez*","Greg Allen","BAL","OF","1631","FA","32","","0","0","0","-","1%","0%"
"*03qnb*","Logan Allen","(N/A)","RP","1635","FA","28","","0","0","0","-","1%","0%"
"*05tax*","Tanner Allen","(N/A)","1B","1636","FA","27","","0","0","0","-","1%","0%"
"*0665h*","Giullianno Allende","(N/A)","OF","1637","FA","22","","0","0","0","-","0%","0%"
