ID,Player,Team,Position,RkOv,Status,Age,Opponent,FPts,FP/G,%D,ADP,Ros,+/-
*070bf*,Sung Mun Song,SD,"2B,3B",274,FA,29,,294,2.19,56,444.4,44%,1%
*025i9*,J.T. Realmuto,(N/A),C,292,FA,34,,285.5,2.36,100,281.3,82%,1%
*01xfr*,Patrick Corbin,(N/A),SP,293,FA,36,,284.5,9.18,11,471.8,22%,0%
*06ktn*,Tatsuya Imai,HOU,"SP,RP",296,FA,27,,284,11.83,100,167.4,73%,1%
*06rrd*,Young Woong Kim,(N/A),3B,299,FA,22,,283,2.05,17,470.1,12%,0%
*03ca3*,Kyle Freeland,COL,SP,316,FA,32,,276.5,8.92,69,471.1,34%,0%
*041qs*,Austin Hays,(N/A),OF,320,FA,30,,274.5,2.57,94,408.4,59%,0%
*01ual*,Paul Goldschmidt,(N/A),1B,322,FA,38,,273.5,2.42,75,445.7,53%,0%
*03whq*,Ty France,(N/A),1B,324,FA,31,,272.5,2.25,18,489.4,21%,0%
*03i81*,Reynaldo Lopez,ATL,SP,326,FA,32,,271.5,13.57,90,412.1,73%,1%
*01c1g*,Andrew McCutchen,(N/A),UT,329,FA,39,,269,2.32,22,476.5,17%,-1%
*02h9r*,Miles Mikolas,(N/A),SP,335,FA,37,,266,8.58,10,475.6,18%,0%
*000dp*,Justin Verlander,(N/A),SP,337,FA,42,,264.5,10.17,86,447.9,54%,0%
*03qjv*,Harrison Bader,(N/A),OF,339,FA,31,,264,2.02,97,359.9,59%,0%
*02mv0*,Andrew Heaney,LAD,SP,355,FA,34,,254,9.77,0,-,13%,-1%
*02nb6*,Drew Anderson,DET,"SP,RP",357,FA,31,,253.5,10.56,27,483.1,19%,1%
*03dbe*,Austin Gomber,(N/A),SP,365,FA,32,,249.5,8.91,4,463,10%,0%
*041qr*,Aaron Civale,(N/A),SP,368,FA,30,,246,10.25,41,493,30%,-1%
*005jn*,Charlie Morton,(N/A),SP,372,FA,42,,245,9.42,5,463.2,13%,0%
*01cfr*,Carlos Santana,CHC,1B,383,FA,39,,240.5,2.43,6,474.5,17%,0%
*026mq*,Tyler Anderson,(N/A),SP,387,FA,36,,237.5,9.13,3,465.8,18%,0%
*041r5*,Dustin May,STL,SP,390,FA,28,,236.5,9.85,96,408.6,74%,1%
*02i11*,Jorge Soler,LAA,OF,391,FA,33,,236.5,2.44,96,375.2,54%,1%
*03qne*,Chris Paddack,(N/A),SP,393,FA,30,,234,9,6,471.9,19%,0%
*0312g*,Tyler Mahle,SF,SP,400,FA,31,NYY Wed 5:05PM,229.5,11.47,97,358.3,81%,1%
*026qc*,Joc Pederson,TEX,UT,402,FA,33,,229.5,2.49,30,482.2,23%,0%
*04ppi*,Kody Clemens,MIN,"1B,2B,OF",404,FA,29,,229,2.29,78,423.5,49%,0%
*02bzn*,Colin Rea,CHC,SP,406,FA,35,,228.5,9.52,95,419.9,59%,1%
*03yxh*,Cal Quantrill,TEX,SP,414,FA,30,,224,8.3,0,-,11%,0%
*04eek*,Griffin Canning,(N/A),SP,432,FA,29,,216,9.82,11,482.1,29%,0%
*02brc*,Adrian Houser,SF,SP,433,FA,32,NYY Wed 5:05PM,216,9.82,72,459,53%,0%
*0316t*,Adam Frazier,(N/A),"2B,OF",442,FA,34,,210.5,2.13,12,481.4,14%,0%
*031b3*,Isiah Kiner-Falefa,(N/A),"3B,SS",444,FA,30,,210,2.08,23,481.8,22%,0%
*06fz3*,Mitch Farris,LAA,SP,446,FA,24,,209,8.71,0,-,13%,0%
*01seh*,Alex Cobb,(N/A),SP,451,FA,38,,205,11.39,0,-,8%,0%
*01cgt*,Wilmer Flores,(N/A),1B,456,FA,34,,202,2.46,16,482.9,20%,-1%
*02bxv*,Jon Gray,(N/A),RP,457,FA,34,,202,10.1,0,-,11%,1%
*041mb*,Anthony Kay,CHW,"SP,RP",458,FA,30,,202,10.1,59,478,26%,1%
*03caf*,Foster Griffin,WSH,"SP,RP",459,FA,30,,201.5,10.07,44,482.6,27%,1%
*02hg4*,Marcus Stroman,(N/A),SP,462,FA,34,,200,9.09,1,462.4,6%,0%
*032gq*,Rowdy Tellez,(N/A),1B,467,FA,30,,197,2.4,9,480.9,9%,0%
*02i3l*,Miguel Andujar,(N/A),"3B,OF",478,FA,30,,188.5,2.51,29,470.4,29%,0%
*02mzf*,Rob Refsnyder,SEA,"OF,UT",487,FA,34,,186.5,2.63,17,469.6,14%,0%
*03de9*,Rhys Hoskins,(N/A),1B,491,FA,32,,184,2.36,38,459.2,39%,0%
*04mdf*,Jerar Encarnacion,SF,OF,494,FA,28,NYY Wed 5:05PM,183,1.97,12,482.6,14%,-1%
*05xze*,Jason Alexander,HOU,SP,500,FA,32,,180.5,9.03,12,474.7,15%,0%
*067xv*,Woo Jin An,(N/A),SP,506,FA,26,,178.5,9.92,0,-,2%,0%
*01s9k*,Starling Marte,(N/A),UT,509,FA,37,,177.5,2.31,4,471.6,10%,0%
*03aqv*,Raisel Iglesias,ATL,RP,517,FA,36,,170.5,2.51,100,197.5,91%,0%
*03qo2*,LaMonte Wade Jr.,(N/A),"1B,OF",543,FA,32,,159,2.21,3,468.6,6%,0%
*0311f*,Victor Caratini,(N/A),C,544,FA,32,,158.5,2.44,23,461.2,19%,0%
*041w3*,Eli White,ATL,OF,545,FA,31,,158.5,2.2,7,475.6,10%,0%
*03qml*,Dylan Moore,(N/A),"2B,OF",550,FA,33,,154,2.26,16,485,16%,0%
*031cy*,Emilio Pagan,CIN,RP,554,FA,34,,151,2.25,100,262.8,88%,1%
*02mwd*,Paul Blackburn,NYY,RP,556,FA,32,@SF Wed 5:05PM,149.5,9.34,5,462.8,10%,0%
*02h98*,Enrique Hernandez,(N/A),"1B,3B,OF",558,FA,34,,149,2.07,9,481.9,13%,-1%
*0311b*,Trevor Williams,WSH,SP,559,FA,33,,149,9.31,0,-,8%,0%
*03qo0*,Pete Fairbanks,MIA,RP,562,FA,32,,147.5,2.54,100,256.9,90%,0%
*04eer*,Drew Waters,KC,OF,564,FA,27,,147.5,1.78,0,-,11%,0%
*01fhm*,Martin Perez,(N/A),SP,572,FA,34,,144.5,9.63,4,472.3,17%,0%
*03eet*,Yoan Moncada,(N/A),3B,574,FA,30,,143.5,2.47,22,488.3,22%,0%
*01s9c*,Randal Grichuk,(N/A),"OF,UT",576,FA,34,,142,2.54,3,467.5,7%,0%
*02z96*,Dominic Smith,(N/A),1B,577,FA,30,,141.5,2.11,2,466,5%,0%
*01te5*,Donovan Solano,(N/A),1B,578,FA,38,,141.5,1.99,0,-,4%,0%
*01s98*,Jose Iglesias,(N/A),"2B,3B,SS",580,FA,36,,140,2.06,9,476.1,8%,0%
*01svz*,Kenley Jansen,DET,RP,582,FA,38,,138,2.3,100,264.9,83%,0%
*01t5w*,Miguel Rojas,LAD,"2B,3B,SS",588,FA,36,,136.5,2.27,19,488,15%,0%
*02i1q*,Orlando Arcia,MIN,"2B,3B,SS",591,FA,31,,135.5,1.83,7,473.6,10%,0%
*02nax*,Matt Strahm,KC,RP,593,FA,34,,135.5,2.08,27,470.5,41%,0%
*04pwl*,Hunter Feduccia,TB,C,602,FA,28,,129.5,1.73,3,465.9,7%,0%
*02zoa*,Antonio Senzatela,COL,SP,613,FA,30,,126,6.3,0,-,6%,0%
*031fj*,Gabe Speier,SEA,RP,618,FA,30,,123.5,1.56,16,483.2,33%,0%
*02c47*,Shawn Armstrong,CLE,RP,624,FA,35,,122,1.82,22,479.3,26%,-1%
*031ey*,Eric Lauer,TOR,"SP,RP",625,FA,30,,122,4.52,60,457.8,43%,0%
*01lum*,Justin Turner,(N/A),1B,627,FA,41,,122,2.35,0,-,6%,-1%
*02nqg*,Luis Torrens,NYM,C,633,FA,29,,120.5,1.8,9,475.4,11%,0%
*043ia*,Adrian Morejon,SD,RP,639,FA,26,,119,1.75,58,437.9,64%,0%
*03qqb*,Myles Straw,TOR,OF,640,FA,31,,119,1.98,4,466.9,9%,0%
*03qwa*,Phil Maton,CHC,RP,642,FA,32,,118,1.79,23,463.9,34%,0%
*031bl*,Kyle Finnegan,DET,RP,644,FA,34,,117,1.95,90,385.4,72%,1%
*01s99*,Travis dArnaud,LAA,C,649,FA,36,,116.5,1.97,7,476.3,9%,0%
*0312h*,Kyle Farmer,(N/A),2B,653,FA,35,,115.5,1.93,0,-,5%,0%
*03fhx*,Elias Diaz,(N/A),C,655,FA,35,,114.5,1.94,3,466.2,8%,0%
*02xid*,Albert Suarez,BAL,RP,656,FA,36,,114.5,3.95,0,-,8%,0%
*04auk*,Seranthony Dominguez,(N/A),RP,662,FA,31,,113.5,1.67,15,489,22%,0%
*04mjn*,Eduard Bazardo,SEA,RP,663,FA,30,,113,1.69,16,488,22%,-1%
*01as6*,Carlos Carrasco,ATL,SP,666,FA,38,,111.5,7.96,0,-,4%,0%
*025eo*,Mark Canha,KC,"OF,UT",672,FA,36,,110.5,2.05,1,461.5,5%,0%
*0374m*,Tyler Rogers,TOR,RP,674,FA,35,,110.5,1.47,22,478.5,39%,0%
*03ql5*,Ryan Helsley,BAL,RP,676,FA,31,,110,1.96,100,229.8,85%,1%
*01sev*,Wade Miley,(N/A),SP,677,FA,39,,109.5,9.12,0,-,2%,0%
*03dbo*,Jordan Montgomery,(N/A),SP,678,FA,33,,109.5,10.95,3,464.7,15%,0%
*03022*,Hunter Renfroe,KC,OF,688,FA,33,,107.5,2.11,0,-,5%,0%
*041w4*,Bryan Baker,TB,RP,691,FA,31,,106,1.56,20,495.3,20%,-1%
*041qd*,Jake Fraley,TB,OF,693,FA,30,,105.5,2.4,15,482.5,14%,-1%
*029us*,Christian Vazquez,(N/A),C,695,FA,35,,105.5,1.67,1,463.2,3%,0%
*052c7*,Valente Bellozo,(N/A),"SP,RP",696,FA,26,,105,8.75,0,-,7%,0%
*01c5o*,Jason Heyward,SD,OF,700,FA,36,,104.5,2.32,0,-,3%,0%
*04puc*,Bennett Sousa,HOU,RP,701,FA,30,,104.5,2.22,7,475,16%,0%
*02c5l*,Luke Weaver,NYM,RP,704,FA,32,,104,2.08,35,449.1,50%,1%
*0313t*,Tyler Kinley,ATL,RP,707,FA,34,,103.5,1.46,9,484.5,11%,0%
*005m0*,David Robertson,(N/A),RP,708,FA,40,,103.5,1.92,3,465.9,7%,0%
*026rz*,Gio Urshela,ATH,3B,709,FA,34,,103,1.98,0,-,5%,0%
*02hdy*,Pierce Johnson,CIN,RP,711,FA,34,,102,1.59,6,473.6,11%,-1%
*04aok*,Gregory Soto,PIT,RP,716,FA,30,,101,1.4,16,485.5,21%,0%
*02yh5*,Amed Rosario,NYY,3B,718,FA,30,@SF Wed 5:05PM,100.5,2.28,12,483.4,17%,0%
*0312l*,Brad Keller,PHI,RP,722,FA,30,,100,1.75,26,472.6,36%,0%
